URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/report-codes,5.0.0,draft,"2.16.840.1.113883.4.642.2.116,2.16.840.1.113883.4.642.3.233,2.16.840.1.113883.4.642.3.228",LOINCDiagnosticReportCodes,LOINC Diagnostic Report Codes,"This value set includes LOINC codes that relate to Diagnostic Observations.","StructureDefinition/zm-core-diagnostic-report","LOINC"
http://hl7.org/fhir/ValueSet/request-intent,5.0.0,draft,"2.16.840.1.113883.4.642.3.113",RequestIntent,RequestIntent,"Codes indicating the degree of authority/intentionality associated with a request.","StructureDefinition/zm-core-communication-request,StructureDefinition/zm-core-service-request","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/request-priority,5.0.0,draft,"2.16.840.1.113883.4.642.3.115",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","StructureDefinition/zm-core-communication-task,StructureDefinition/zm-core-communication,StructureDefinition/zm-core-communication-request,StructureDefinition/zm-core-service-request,StructureDefinition/zm-core-medication-request","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/request-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.111",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","StructureDefinition/zm-core-care-plan,StructureDefinition/zm-core-communication-request,StructureDefinition/zm-core-service-request","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/resource-types,5.0.0,active,"2.16.840.1.113883.4.642.3.27",ResourceType,Resource Types,"Concrete FHIR Resource Types","StructureDefinition/zm-core-communication-consent","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/route-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.98",SNOMEDCTRouteCodes,SNOMED CT Route Codes,"This value set includes all Route codes from SNOMED CT - provided as an exemplar.","StructureDefinition/zm-core-allergy-intolerance","SCT"
http://hl7.org/fhir/ValueSet/search-comparator,5.0.0,draft,"2.16.840.1.113883.4.642.3.622,2.16.840.1.113883.4.642.3.637",SearchComparator,Search Comparator,"What Search Comparator Codes are supported in search.","StructureDefinition/zm-core-communication-subscription-topic,StructureDefinition/zm-core-subscription","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/search-modifier-code,5.0.0,draft,"2.16.840.1.113883.4.642.3.624,2.16.840.1.113883.4.642.3.639,2.16.840.1.113883.4.642.2.92",SearchModifierCode,Search Modifier Code,"A supported modifier for a search parameter.","StructureDefinition/zm-core-communication-subscription-topic,StructureDefinition/zm-core-subscription","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/security-label-examples,5.0.0,draft,"2.16.840.1.113883.4.642.3.3011",SecurityLabelExamples,Example set of Security Labels,"A sample of security labels from [Healthcare Privacy and Security Classification System](security-labels.html#hcs) as the combination of data and event codes.","StructureDefinition/zm-core-communication-audit-event,StructureDefinition/zm-core-communication-consent",
http://hl7.org/fhir/ValueSet/security-role-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.978",SecurityRoleType,Security Role Type,"This value set contains example structural roles. In general, two types of roles can be distinguished: structural roles and functional roles. Structural Roles reflect human or organizational categories (hierarchies), and describe prerequisites, feasibilities, or competences for actions. Functional roles are bound to the realization or performance of actions.","StructureDefinition/zm-core-communication-audit-event,StructureDefinition/zm-core-communication-provenance","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/security-source-type,5.0.0,active,"2.16.840.1.113883.4.642.3.2981",AuditEventSourceType,Audit Event Source Type,"The type of process where the audit event originated from. Use of these codes is not required but is encouraged to maintain translation with DICOM AuditMessage schema.","StructureDefinition/zm-core-communication-audit-event","THO"
http://hl7.org/fhir/ValueSet/service-category,5.0.0,draft,"2.16.840.1.113883.4.642.3.510,2.16.840.1.113883.4.642.3.516",ServiceCategory,Service Category,"This value set defines an example set of codes that can be used to classify groupings of service-types/specialties.","StructureDefinition/zm-core-appointment,StructureDefinition/zm-core-healthcare-service","THO"
http://hl7.org/fhir/ValueSet/service-mode,5.0.0,draft,"2.16.840.1.113883.4.642.4.3322",ServiceMode,Service Mode,"An example set of Service Modes that could be applicable to use to characterize HealthcareServices or PractitionerRoles while searching","StructureDefinition/zm-core-healthcare-service,StructureDefinition/zm-core-practitioner-role","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/service-provision-conditions,5.0.0,draft,"2.16.840.1.113883.4.642.2.303,2.16.840.1.113883.4.642.3.514,2.16.840.1.113883.4.642.3.508",ServiceProvisionConditions,Service Provision Conditions,"The code(s) that detail the conditions under which the healthcare service is available/offered.","StructureDefinition/zm-core-healthcare-service","THO"
http://hl7.org/fhir/ValueSet/service-referral-method,5.0.0,draft,"2.16.840.1.113883.4.642.3.510,2.16.840.1.113883.4.642.2.301,2.16.840.1.113883.4.642.3.504",ReferralMethod,Referral Method,"The methods of referral can be used when referring to a specific HealthcareService resource.","StructureDefinition/zm-core-healthcare-service","THO"
http://hl7.org/fhir/ValueSet/service-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.512,2.16.840.1.113883.4.642.3.518",ServiceType,Service Type,"This value set defines an example set of codes of service-types.","StructureDefinition/zm-core-appointment,StructureDefinition/zm-core-healthcare-service,StructureDefinition/zm-core-encounter","THO"
http://hl7.org/fhir/ValueSet/servicerequest-category,5.0.0,draft,"2.16.840.1.113883.4.642.3.434",ServiceRequestCategoryCodes,Service Request Category Codes,"An example value set of SNOMED CT concepts that can classify a requested service","StructureDefinition/zm-core-service-request","SCT"
http://hl7.org/fhir/ValueSet/servicerequest-orderdetail-parameter-code,5.0.0,draft,,ServiceRequestOrderDetailParameterCode,Servicerequest OrderDetail Parameter Code,"The order detail parameter codes.","StructureDefinition/zm-core-service-request","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/specimen-collection-method,5.0.0,draft,"2.16.840.1.113883.4.642.3.468,2.16.840.1.113883.4.642.2.275,2.16.840.1.113883.4.642.3.461",FHIRSpecimenCollectionMethod,FHIR Specimen Collection Method,"This example value set defines a set of codes that can be used to indicate the method by which a specimen was collected.","StructureDefinition/zm-core-specimen","SCT"
http://hl7.org/fhir/ValueSet/specimen-combined,5.0.0,draft,"2.16.840.1.113883.4.642.3.3217",SpecimenCombined,Specimen Combined,"Codes providing the combined status of a specimen.","StructureDefinition/zm-core-specimen","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/specimen-processing-method,5.0.0,draft,"2.16.840.1.113883.4.642.3.3215",SpecimenProcessingMethod,Specimen Processing Method,"The technique that is used to perform the process or preserve the specimen. These are codes from SNOMED CT - provided as an exemplar value set.","StructureDefinition/zm-core-specimen","SCT"
http://hl7.org/fhir/ValueSet/specimen-role,5.0.0,draft,"2.16.840.1.113883.4.642.3.3216",SpecimenRole,Specimen Role,"Codes providing the role of a specimen.","StructureDefinition/zm-core-specimen","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/specimen-status,5.0.0,draft,"2.16.840.1.113883.4.642.2.426,2.16.840.1.113883.4.642.3.464,2.16.840.1.113883.4.642.3.471",SpecimenStatus,Specimen Status,"Codes providing the status/availability of a specimen.","StructureDefinition/zm-core-specimen","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/subscription-channel-type,5.0.0,active,"2.16.840.1.113883.4.642.3.500,2.16.840.1.113883.4.642.3.493,2.16.840.1.113883.4.642.2.294",SubscriptionChannelType,Subscription Channel Type,"Core-defined FHIR channel types allowed for use in Subscriptions.","StructureDefinition/zm-core-subscription","THO"
http://hl7.org/fhir/ValueSet/subscription-payload-content,5.0.0,draft,"2.16.840.1.113883.4.642.3.3154",SubscriptionPayloadContent,Subscription Payload Content,"Codes to represent how much resource content to send in the notification payload.","StructureDefinition/zm-core-subscription","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/subscription-status,5.0.0,active,"2.16.840.1.113883.4.642.3.502,2.16.840.1.113883.4.642.2.295,2.16.840.1.113883.4.642.3.495",SubscriptionStatusCodes,Subscription Status,"State values for FHIR Subscriptions.","StructureDefinition/zm-core-subscription","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/subscription-types,5.0.0,active,"2.16.840.1.113883.4.642.4.3319",SubscriptionTypes,Types used with Subscriptions,"Types used with Subscriptions","StructureDefinition/zm-core-communication-subscription-topic,StructureDefinition/zm-core-subscription","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/subscriptiontopic-cr-behavior,5.0.0,draft,"2.16.840.1.113883.4.642.3.3174",CriteriaNotExistsBehavior,Criteria Not Exists Behavior,"Behavior a server can exhibit when a criteria state does not exist (e.g., state prior to a create or after a delete).","StructureDefinition/zm-core-communication-subscription-topic","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/substance-code,5.0.0,draft,"2.16.840.1.113883.4.642.3.466,2.16.840.1.113883.4.642.2.57,2.16.840.1.113883.4.642.3.473",SubstanceCode,Substance Code,"This value set contains concept codes for specific substances. It includes codes from [SNOMED](http://snomed.info/sct) where concept is-a 105590001 (Substance (substance))","StructureDefinition/zm-core-allergy-intolerance","SCT"
http://hl7.org/fhir/ValueSet/task-intent,5.0.0,draft,"2.16.840.1.113883.4.642.3.1240",TaskIntent,Task Intent,"Distinguishes whether the task is a proposal, plan or full order.","StructureDefinition/zm-core-communication-task","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/task-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.773,2.16.840.1.113883.4.642.3.790",TaskStatus,Task Status,"The current status of the task.","StructureDefinition/zm-core-communication-task","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/task-status-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.3185",TaskStatusReason,Task Status Reason,"The current status reason of the task.","StructureDefinition/zm-core-communication-task","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/timezones,5.0.0,draft,"2.16.840.1.113883.4.642.3.1036",IANATimezones,IANA Timezones,"An IANA timezone code for  the timezone offset per [BCP 175](https://www.iana.org/go/rfc6557). The offset is specified as part of a dateTime/instant (or using the tzOffset extension on a date if necessary). The timezone code may also be provided to allow for human display of the location associated with the offset. These are codes like 'America/New_York' or 'America/Los_Angeles'. See [IANA Timezones](https://www.iana.org/time-zones) for the official source, and [Wikipedia](https://en.wikipedia.org/wiki/List_of_tz_database_time_zones) for information","StructureDefinition/zm-core-appointment","Other"
http://hl7.org/fhir/ValueSet/vaccine-code,5.0.0,active,"2.16.840.1.113883.3.88.12.80.22,2.16.840.1.113883.4.642.2.414",VaccineAdministeredValueSet,Vaccine Administered Value Set,"This identifies the vaccine substance administered - CVX codes.","StructureDefinition/zm-core-immunization","FHIR,Other"
http://hl7.org/fhir/ValueSet/version-algorithm,5.0.0,draft,"2.16.840.1.113883.4.642.3.3103",VersionAlgorithm,Version Algorithm,"Indicates the mechanism used to compare versions to determine which is more current.","StructureDefinition/zm-core-communication-subscription-topic","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/week-of-month,5.0.0,draft,"2.16.840.1.113883.4.642.3.2994",WeekOfMonth,Week Of Month,"The set of weeks in a month.","StructureDefinition/zm-core-appointment","hl7.fhir.r5.core"
http://terminology.hl7.org/ValueSet/contactentity-type,2.0.0,active,"2.16.840.1.113883.4.642.3.416",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","StructureDefinition/zm-core-organization,StructureDefinition/zm-core-facility-organization","THO"
http://terminology.hl7.org/ValueSet/encounter-class,2.0.1,active,,EncounterClass,Encounter class,"This value set defines a set of codes that can be used to indicate the class of encounter: a specific code indicating class of service provided.","StructureDefinition/zm-core-encounter","THO (V3)"
http://terminology.hl7.org/ValueSet/v2-0003,3.0.0,active,"2.16.840.1.113883.21.4",Hl7VSEventCode,hl7VS-eventCode,"Concepts specifying the trigger event for Version 2.x interface messages.","StructureDefinition/zm-core-communication-subscription-topic","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0092,3.0.0,active,"2.16.840.1.113883.21.40",Hl7VSReAdmissionIndicator,hl7VS-re-admissionIndicator,"Value Set of codes which are used to specify that a patient is being re-admitted to a healthcare facility from which they were discharged, and indicates the circumstances around such re-admission.","StructureDefinition/zm-core-encounter","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0116,3.0.0,active,"2.16.840.1.113883.21.51",Hl7VSBedStatus,hl7VS-bedStatus,"Value Set of codes that specify the state of a bed in an inpatient setting, and is used to determine if a patient may be assigned to it or not.","StructureDefinition/zm-core-location","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0276,3.0.0,active,"2.16.840.1.113883.21.181",Hl7VSAppointmentReasonCodes,hl7VS-appointmentReasonCodes,"Value Set of codes that describe the kind of appointment or the reason why an appointment has been scheduled.","StructureDefinition/zm-core-appointment","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0360,3.0.0,active,"2.16.840.1.113883.21.236",Hl7VSDegreeLicenseCertificate,hl7VS-degreeLicenseCertificate,"Concepts specifying an educational degree (e.g., MD).  Used in the CNN datatype (names and identifiers of clinicians) in Version 2 messaging.  Used in Version 2 messaging; note that in releases of HL7 prior to 2.3.1, was also used in person names (XPN), but this use was deprecated, then withdrawn in 2.7.","StructureDefinition/zm-core-practitioner","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0487,3.0.0,active,"2.16.840.1.113883.21.327",Hl7VSSpecimenType,hl7VS-specimenType,"Concepts that describe the precise nature of an entity that may be used as the source material for an observation.  This is one of two code systems that are used instead of table 0070 (code system xxxx) which conflated specimen types and specimen collection methods.   Used in Version 2 messaging in the SPM segment.","StructureDefinition/zm-core-specimen","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0493,3.0.0,active,"2.16.840.1.113883.21.333",Hl7VSSpecimenCondition,hl7VS-specimenCondition,"Concepts of modes or states of being that describe the nature of a specimen.  Used in Version 2 messaging in the SPM segment.","StructureDefinition/zm-core-specimen","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0916,3.0.0,active,"2.16.840.1.113883.21.440",Hl7VSRelevantClincialInformation,hl7VS-relevantClincialInformation,"Value Set of codes that specify additional clinical information about the patient or specimen to report the supporting and/or suspected diagnosis and clinical findings on requests for interpreted diagnostic studies.","StructureDefinition/zm-core-specimen","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0936,3.0.0,active,"2.16.840.1.113883.21.460",Hl7VSVSObservationType,hl7VS-VS-observationType,"Value Set of codes that specify types of observations to enable systems to distinguish between observations sent along with an order, versus observations sent as the result to an order.","StructureDefinition/zm-core-diagnostic-report","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-ActPharmacySupplyType,3.0.0,active,"2.16.840.1.113883.1.11.16208",ActPharmacySupplyType,ActPharmacySupplyType,"Identifies types of dispensing events","StructureDefinition/zm-core-medication-dispense","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActPriority,3.0.0,active,"2.16.840.1.113883.1.11.16866",ActPriority,ActPriority,"A code or set of codes (e.g., for routine, emergency,) specifying the urgency under which the Act happened, can happen, is happening, is intended to happen, or is requested/demanded to happen.    *Discussion:* This attribute is used in orders to indicate the ordered priority, and in event documentation it indicates the actual priority used to perform the act. In definition mood it indicates the available priorities.","StructureDefinition/zm-core-appointment,StructureDefinition/zm-core-encounter","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActReason,3.0.0,active,,ActReason,v3 Code System ActReason," A set of codes specifying the motivation, cause, or rationale of an Act, when such rationale is not reasonably represented as an ActRelationship of type ""has reason"" linking to another Act.  Examples:  Example reasons that might qualify for being coded in this field might be: ""routine requirement"", ""infectious disease reporting requirement"", ""on patient request"", ""required by law"".","StructureDefinition/zm-core-communication-request","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActSubstanceAdminSubstitutionCode,3.0.0,active,"2.16.840.1.113883.1.11.16621",ActSubstanceAdminSubstitutionCode,ActSubstanceAdminSubstitutionCode,"***No description***","StructureDefinition/zm-core-medication-dispense,StructureDefinition/zm-core-medication-request","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-PurposeOfUse,3.1.0,active,"2.16.840.1.113883.1.11.20448",PurposeOfUse,PurposeOfUse,"Supports communication of purpose of use at a general level.","StructureDefinition/zm-core-communication-audit-event,StructureDefinition/zm-core-communication-provenance,StructureDefinition/zm-core-communication-consent","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,3.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/zm-core-location,StructureDefinition/zm-core-service-request","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-SubstanceAdminSubstitutionReason,3.0.0,active,"2.16.840.1.113883.1.11.19377",SubstanceAdminSubstitutionReason,SubstanceAdminSubstitutionReason,"***No description***","StructureDefinition/zm-core-medication-dispense,StructureDefinition/zm-core-medication-request","THO (V3)"
